Line,Zcham,Distance,1,2,3,4,5,6,7,8,9,10,11,12,13
5,6.5,50%,1.223,1.223,0,1.223,1.223,0,0,0,0,0,0,0,0
5,6.5,60%,1.219,1.219,0,1.219,1.219,0,0,0,0,0,0,0,0
5,6.5,70%,1.216,1.216,0,1.216,1.216,0,0,0,0,0,0,0,0
5,6.5,80%,1.213,1.213,0,1.213,1.213,0,0,0,0,0,0,0,0
5,6.5,90%,1.21,1.21,0,1.21,1.21,0,0,0,0,0,0,0,0
5,6.5,100%,1.206,1.206,0,1.206,1.206,0,0,0,0,0,0,0,0
5,7,0%,1.198,1.198,0,1.198,1.198,0,0,0,0,0,0,0,0
5,7,10%,1.195,1.195,0,1.195,1.195,0,0,0,0,0,0,0,0
5,7,20%,1.191,1.191,0,1.191,1.191,0,0,0,0,0,0,0,0
5,7,30%,1.188,1.188,0,1.188,1.188,0,0,0,0,0,0,0,0
5,7,40%,1.185,1.185,0,1.185,1.185,0,0,0,0,0,0,0,0
5,7,50%,1.182,1.182,0,1.182,1.182,0,0,0,0,0,0,0,0
5,7,60%,1.179,1.179,0,1.179,1.179,0,0,0,0,0,0,0,0
5,7,70%,1.176,1.176,0,1.176,1.176,0,0,0,0,0,0,0,0
5,7,80%,1.173,1.173,0,1.173,1.173,0,0,0,0,0,0,0,0
5,7,90%,1.17,1.17,0,1.17,1.17,0,0,0,0,0,0,0,0
5,7,100%,1.167,1.167,0,1.167,1.167,0,0,0,0,0,0,0,0
5,7.5,0%,1.158,1.158,0,1.158,1.158,0,0,0,0,0,0,0,0
5,7.5,10%,1.155,1.155,0,1.155,1.155,0,0,0,0,0,0,0,0
5,7.5,20%,1.152,1.152,0,1.152,1.152,0,0,0,0,0,0,0,0
5,7.5,30%,1.149,1.149,0,1.149,1.149,0,0,0,0,0,0,0,0
5,7.5,40%,1.146,1.146,0,1.146,1.146,0,0,0,0,0,0,0,0
5,7.5,50%,1.144,1.144,0,1.144,1.144,0,0,0,0,0,0,0,0
5,7.5,60%,1.141,1.141,0,1.141,1.141,0,0,0,0,0,0,0,0
5,7.5,70%,1.138,1.138,0,1.138,1.138,0,0,0,0,0,0,0,0
5,7.5,80%,1.135,1.135,0,1.135,1.135,0,0,0,0,0,0,0,0
5,7.5,90%,1.132,1.132,0,1.132,1.132,0,0,0,0,0,0,0,0
5,7.5,100%,1.13,1.13,0,1.13,1.13,0,0,0,0,0,0,0,0
5,8,0%,1.12,1.12,0,1.12,1.12,0,0,0,0,0,0,0,0
5,8,10%,1.117,1.117,0,1.117,1.117,0,0,0,0,0,0,0,0
5,8,20%,1.115,1.115,0,1.115,1.115,0,0,0,0,0,0,0,0
5,8,30%,1.112,1.112,0,1.112,1.112,0,0,0,0,0,0,0,0
5,8,40%,1.109,1.109,0,1.109,1.109,0,0,0,0,0,0,0,0
5,8,50%,1.107,1.107,0,1.107,1.107,0,0,0,0,0,0,0,0
5,8,60%,1.104,1.104,0,1.104,1.104,0,0,0,0,0,0,0,0
5,8,70%,1.102,1.102,0,1.102,1.102,0,0,0,0,0,0,0,0
5,8,80%,1.099,1.099,0,1.099,1.099,0,0,0,0,0,0,0,0
5,8,90%,1.097,1.097,0,1.097,1.097,0,0,0,0,0,0,0,0
5,8,100%,1.094,1.094,0,1.094,1.094,0,0,0,0,0,0,0,0
5,8.5,0%,1.084,1.084,0,1.084,1.084,0,0,0,0,0,0,0,0
5,8.5,10%,1.081,1.081,0,1.081,1.081,0,0,0,0,0,0,0,0
5,8.5,20%,1.079,1.079,0,1.079,1.079,0,0,0,0,0,0,0,0
5,8.5,30%,1.077,1.077,0,1.077,1.077,0,0,0,0,0,0,0,0
5,8.5,40%,1.074,1.074,0,1.074,1.074,0,0,0,0,0,0,0,0
5,8.5,50%,1.072,1.072,0,1.072,1.072,0,0,0,0,0,0,0,0
5,8.5,60%,1.069,1.069,0,1.069,1.069,0,0,0,0,0,0,0,0
5,8.5,70%,1.067,1.067,0,1.067,1.067,0,0,0,0,0,0,0,0
5,8.5,80%,1.065,1.065,0,1.065,1.065,0,0,0,0,0,0,0,0
5,8.5,90%,1.062,1.062,0,1.062,1.062,0,0,0,0,0,0,0,0
5,8.5,100%,1.06,1.06,0,1.06,1.06,0,0,0,0,0,0,0,0
5,9,0%,1.05,1.05,0,1.05,1.05,0,0,0,0,0,0,0,0
5,9,10%,1.047,1.047,0,1.047,1.047,0,0,0,0,0,0,0,0
5,9,20%,1.045,1.045,0,1.045,1.045,0,0,0,0,0,0,0,0
5,9,30%,1.043,1.043,0,1.043,1.043,0,0,0,0,0,0,0,0
5,9,40%,1.041,1.041,0,1.041,1.041,0,0,0,0,0,0,0,0
5,9,50%,1.038,1.038,0,1.038,1.038,0,0,0,0,0,0,0,0
5,9,60%,1.036,1.036,0,1.036,1.036,0,0,0,0,0,0,0,0
5,9,70%,1.034,1.034,0,1.034,1.034,0,0,0,0,0,0,0,0
5,9,80%,1.032,1.032,0,1.032,1.032,0,0,0,0,0,0,0,0
5,9,90%,1.03,1.03,0,1.03,1.03,0,0,0,0,0,0,0,0
5,9,100%,1.027,1.027,0,1.027,1.027,0,0,0,0,0,0,0,0
5,9.5,0%,1.017,1.017,0,1.017,1.017,0,0,0,0,0,0,0,0
5,9.5,10%,1.015,1.015,0,1.015,1.015,0,0,0,0,0,0,0,0
5,9.5,20%,1.013,1.013,0,1.013,1.013,0,0,0,0,0,0,0,0
5,9.5,30%,1.011,1.011,0,1.011,1.011,0,0,0,0,0,0,0,0
5,9.5,40%,1.009,1.009,0,1.009,1.009,0,0,0,0,0,0,0,0
5,9.5,50%,1.007,1.007,0,1.007,1.007,0,0,0,0,0,0,0,0
5,9.5,60%,1.005,1.005,0,1.005,1.005,0,0,0,0,0,0,0,0
5,9.5,70%,1.003,1.003,0,1.003,1.003,0,0,0,0,0,0,0,0
5,9.5,80%,1.001,1.001,0,1.001,1.001,0,0,0,0,0,0,0,0
5,9.5,90%,0.999,0.999,0,0.999,0.999,0,0,0,0,0,0,0,0
5,9.5,100%,0.997,0.997,0,0.997,0.997,0,0,0,0,0,0,0,0
5,10,0%,0.986,0.986,0,0.986,0.986,0,0,0,0,0,0,0,0
5,10,10%,0.984,0.984,0,0.984,0.984,0,0,0,0,0,0,0,0
5,10,20%,0.98,0.98,0,0.98,0.98,0,0,0,0,0,0,0,0
5,10,30%,0.979,0.979,0,0.979,0.979,0,0,0,0,0,0,0,0
5,10,40%,0.978,0.978,0,0.978,0.978,0,0,0,0,0,0,0,0
5,10,50%,0.977,0.977,0,0.977,0.977,0,0,0,0,0,0,0,0
5,10,60%,0.975,0.975,0,0.975,0.975,0,0,0,0,0,0,0,0
5,10,70%,0.973,0.973,0,0.973,0.973,0,0,0,0,0,0,0,0
5,10,80%,0.971,0.971,0,0.971,0.971,0,0,0,0,0,0,0,0
5,10,90%,0.969,0.969,0,0.969,0.969,0,0,0,0,0,0,0,0
5,10,100%,0.967,0.967,0,0.967,0.967,0,0,0,0,0,0,0,0
6,0,0%,1.794,1.794,0,1.794,1.794,1.794,0,0,0,0,0,0,0
6,0,10%,1.792,1.792,0,1.792,1.792,1.792,0,0,0,0,0,0,0
6,0,20%,1.789,1.789,0,1.789,1.789,1.789,0,0,0,0,0,0,0
6,0,30%,1.787,1.787,0,1.787,1.787,1.787,0,0,0,0,0,0,0
6,0,40%,1.784,1.784,0,1.784,1.784,1.784,0,0,0,0,0,0,0
6,0,50%,1.782,1.782,0,1.782,1.782,1.782,0,0,0,0,0,0,0
6,0,60%,1.779,1.779,0,1.779,1.779,1.779,0,0,0,0,0,0,0
6,0,70%,1.777,1.777,0,1.777,1.777,1.777,0,0,0,0,0,0,0
6,0,80%,1.774,1.774,0,1.774,1.774,1.774,0,0,0,0,0,0,0
6,0,90%,1.772,1.772,0,1.772,1.772,1.772,0,0,0,0,0,0,0
6,0,100%,1.769,1.769,0,1.769,1.769,1.769,0,0,0,0,0,0,0
6,0.5,0%,1.756,1.756,0,1.756,1.756,1.756,0,0,0,0,0,0,0
6,0.5,10%,1.754,1.754,0,1.754,1.754,1.754,0,0,0,0,0,0,0
6,0.5,20%,1.751,1.751,0,1.751,1.751,1.751,0,0,0,0,0,0,0
6,0.5,30%,1.749,1.749,0,1.749,1.749,1.749,0,0,0,0,0,0,0
6,0.5,40%,1.746,1.746,0,1.746,1.746,1.746,0,0,0,0,0,0,0
6,0.5,50%,1.744,1.744,0,1.744,1.744,1.744,0,0,0,0,0,0,0
6,0.5,60%,1.741,1.741,0,1.741,1.741,1.741,0,0,0,0,0,0,0
6,0.5,70%,1.739,1.739,0,1.739,1.739,1.739,0,0,0,0,0,0,0
6,0.5,80%,1.736,1.736,0,1.736,1.736,1.736,0,0,0,0,0,0,0
6,0.5,90%,1.734,1.734,0,1.734,1.734,1.734,0,0,0,0,0,0,0
6,0.5,100%,1.731,1.731,0,1.731,1.731,1.731,0,0,0,0,0,0,0
6,1,0%,1.714,1.714,0,1.714,1.714,1.714,0,0,0,0,0,0,0
6,1,10%,1.712,1.712,0,1.712,1.712,1.712,0,0,0,0,0,0,0
6,1,20%,1.709,1.709,0,1.709,1.709,1.709,0,0,0,0,0,0,0
6,1,30%,1.707,1.707,0,1.707,1.707,1.707,0,0,0,0,0,0,0
6,1,40%,1.704,1.704,0,1.704,1.704,1.704,0,0,0,0,0,0,0
6,1,50%,1.702,1.702,0,1.702,1.702,1.702,0,0,0,0,0,0,0
6,1,60%,1.699,1.699,0,1.699,1.699,1.699,0,0,0,0,0,0,0
6,1,70%,1.697,1.697,0,1.697,1.697,1.697,0,0,0,0,0,0,0
6,1,80%,1.694,1.694,0,1.694,1.694,1.694,0,0,0,0,0,0,0
6,1,90%,1.692,1.692,0,1.692,1.692,1.692,0,0,0,0,0,0,0
6,1,100%,1.689,1.689,0,1.689,1.689,1.689,0,0,0,0,0,0,0
6,1.5,0%,1.699,1.699,0,1.699,1.699,1.699,0,0,0,0,0,0,0
6,1.5,10%,1.666,1.666,0,1.666,1.666,1.666,0,0,0,0,0,0,0
6,1.5,20%,1.664,1.664,0,1.664,1.664,1.664,0,0,0,0,0,0,0
6,1.5,30%,1.661,1.661,0,1.661,1.661,1.661,0,0,0,0,0,0,0
6,1.5,40%,1.659,1.659,0,1.659,1.659,1.659,0,0,0,0,0,0,0
6,1.5,50%,1.657,1.657,0,1.657,1.657,1.657,0,0,0,0,0,0,0
6,1.5,60%,1.654,1.654,0,1.654,1.654,1.654,0,0,0,0,0,0,0
6,1.5,70%,1.652,1.652,0,1.652,1.652,1.652,0,0,0,0,0,0,0
6,1.5,80%,1.649,1.649,0,1.649,1.649,1.649,0,0,0,0,0,0,0
6,1.5,90%,1.647,1.647,0,1.647,1.647,1.647,0,0,0,0,0,0,0
6,1.5,100%,1.645,1.645,0,1.645,1.645,1.645,0,0,0,0,0,0,0
6,2,0%,1.621,1.621,0,1.621,1.621,1.621,0,0,0,0,0,0,0
6,2,10%,1.619,1.619,0,1.619,1.619,1.619,0,0,0,0,0,0,0
6,2,20%,1.617,1.617,0,1.617,1.617,1.617,0,0,0,0,0,0,0
6,2,30%,1.614,1.614,0,1.614,1.614,1.614,0,0,0,0,0,0,0
6,2,40%,1.612,1.612,0,1.612,1.612,1.612,0,0,0,0,0,0,0
6,2,50%,1.61,1.61,0,1.61,1.61,1.61,0,0,0,0,0,0,0
6,2,60%,1.607,1.607,0,1.607,1.607,1.607,0,0,0,0,0,0,0
6,2,70%,1.605,1.605,0,1.605,1.605,1.605,0,0,0,0,0,0,0
6,2,80%,1.603,1.603,0,1.603,1.603,1.603,0,0,0,0,0,0,0
6,2,90%,1.6,1.6,0,1.6,1.6,1.6,0,0,0,0,0,0,0
6,2,100%,1.598,1.598,0,1.598,1.598,1.598,0,0,0,0,0,0,0
6,2.5,0%,1.573,1.573,0,1.573,1.573,1.573,0,0,0,0,0,0,0
6,2.5,10%,1.571,1.571,0,1.571,1.571,1.571,0,0,0,0,0,0,0
6,2.5,20%,1.568,1.568,0,1.568,1.568,1.568,0,0,0,0,0,0,0
6,2.5,30%,1.566,1.566,0,1.566,1.566,1.566,0,0,0,0,0,0,0
6,2.5,40%,1.564,1.564,0,1.564,1.564,1.564,0,0,0,0,0,0,0
6,2.5,50%,1.561,1.561,0,1.561,1.561,1.561,0,0,0,0,0,0,0
6,2.5,60%,1.559,1.559,0,1.559,1.559,1.559,0,0,0,0,0,0,0
6,2.5,70%,"1,557",1557,0,1557,1557,1557,0,0,0,0,0,0,0
6,2.5,80%,1.555,1.555,0,1.555,1.555,1.555,0,0,0,0,0,0,0
6,2.5,90%,1.552,1.552,0,1.552,1.552,1.552,0,0,0,0,0,0,0
6,2.5,100%,1.55,1.55,0,1.55,1.55,1.55,0,0,0,0,0,0,0
6,3,0%,1.524,1.524,0,1.524,1.524,1.524,0,0,0,0,0,0,0
6,3,10%,1.522,1.522,0,1.522,1.522,1.522,0,0,0,0,0,0,0
6,3,20%,1.52,1.52,0,1.52,1.52,1.52,0,0,0,0,0,0,0
6,3,30%,1.517,1.517,0,1.517,1.517,1.517,0,0,0,0,0,0,0
6,3,40%,1.515,1.515,0,1.515,1.515,1.515,0,0,0,0,0,0,0
6,3,50%,1.513,1.513,0,1.513,1.513,1.513,0,0,0,0,0,0,0
6,3,60%,1.511,1.511,0,1.511,1.511,1.511,0,0,0,0,0,0,0
6,3,70%,1.509,1.509,0,1.509,1.509,1.509,0,0,0,0,0,0,0
6,3,80%,1.506,1.506,0,1.506,1.506,1.506,0,0,0,0,0,0,0
6,3,90%,1.504,1.504,0,1.504,1.504,1.504,0,0,0,0,0,0,0
6,3,100%,1.502,1.502,0,1.502,1.502,1.502,0,0,0,0,0,0,0
6,3.5,0%,1.475,1.475,0,1.475,1.475,1.475,0,0,0,0,0,0,0
6,3.5,10%,1.473,1.473,0,1.473,1.473,1.473,0,0,0,0,0,0,0
6,3.5,20%,1.471,1.471,0,1.471,1.471,1.471,0,0,0,0,0,0,0
6,3.5,30%,1.469,1.469,0,1.469,1.469,1.469,0,0,0,0,0,0,0
6,3.5,40%,1.467,1.467,0,1.467,1.467,1.467,0,0,0,0,0,0,0
6,3.5,50%,1.465,1.465,0,1.465,1.465,1.465,0,0,0,0,0,0,0
6,3.5,60%,1.463,1.463,0,1.463,1.463,1.463,0,0,0,0,0,0,0
6,3.5,70%,1.461,1.461,0,1.461,1.461,1.461,0,0,0,0,0,0,0
6,3.5,80%,1.459,1.459,0,1.459,1.459,1.459,0,0,0,0,0,0,0
6,3.5,90%,1.456,1.456,0,1.456,1.456,1.456,0,0,0,0,0,0,0
6,3.5,100%,1.454,1.454,0,1.454,1.454,1.454,0,0,0,0,0,0,0
6,4,0%,1.427,1.427,0,1.427,1.427,1.427,0,0,0,0,0,0,0
6,4,10%,1.425,1.425,0,1.425,1.425,1.425,0,0,0,0,0,0,0
6,4,20%,1.423,1.423,0,1.423,1.423,1.423,0,0,0,0,0,0,0
6,4,30%,1.421,1.421,0,1.421,1.421,1.421,0,0,0,0,0,0,0
6,4,40%,1.419,1.419,0,1.419,1.419,1.419,0,0,0,0,0,0,0
6,4,50%,1.417,1.417,0,1.417,1.417,1.417,0,0,0,0,0,0,0
6,4,60%,1.415,1.415,0,1.415,1.415,1.415,0,0,0,0,0,0,0
6,4,70%,1.413,1.413,0,1.413,1.413,1.413,0,0,0,0,0,0,0
6,4,80%,1.411,1.411,0,1.411,1.411,1.411,0,0,0,0,0,0,0
6,4,90%,1.409,1.409,0,1.409,1.409,1.409,0,0,0,0,0,0,0
6,4,100%,1.407,1.407,0,1.407,1.407,1.407,0,0,0,0,0,0,0
6,4.5,0%,1.38,1.38,0,1.38,1.38,1.38,0,0,0,0,0,0,0
6,4.5,10%,1.378,1.378,0,1.378,1.378,1.378,0,0,0,0,0,0,0
6,4.5,20%,1.376,1.376,0,1.376,1.376,1.376,0,0,0,0,0,0,0
6,4.5,30%,1.374,1.374,0,1.374,1.374,1.374,0,0,0,0,0,0,0
6,4.5,40%,1.372,1.372,0,1.372,1.372,1.372,0,0,0,0,0,0,0
6,4.5,50%,1.371,1.371,0,1.371,1.371,1.371,0,0,0,0,0,0,0
6,4.5,60%,1.369,1.369,0,1.369,1.369,1.369,0,0,0,0,0,0,0
6,4.5,70%,1.367,1.367,0,1.367,1.367,1.367,0,0,0,0,0,0,0
6,4.5,80%,1.365,1.365,0,1.365,1.365,1.365,0,0,0,0,0,0,0
6,4.5,90%,1.363,1.363,0,1.363,1.363,1.363,0,0,0,0,0,0,0
6,4.5,100%,1.361,1.361,0,1.361,1.361,1.361,0,0,0,0,0,0,0
6,5,0%,1.334,1.334,0,1.334,1.334,1.334,0,0,0,0,0,0,0
6,5,10%,1.332,1.332,0,1.332,1.332,1.332,0,0,0,0,0,0,0
6,5,20%,1.331,1.331,0,1.331,1.331,1.331,0,0,0,0,0,0,0
6,5,30%,1.329,1.329,0,1.329,1.329,1.329,0,0,0,0,0,0,0
6,5,40%,1.327,1.327,0,1.327,1.327,1.327,0,0,0,0,0,0,0
6,5,50%,1.325,1.325,0,1.325,1.325,1.325,0,0,0,0,0,0,0
6,5,60%,1.324,1.324,0,1.324,1.324,1.324,0,0,0,0,0,0,0
6,5,70%,1.322,1.322,0,1.322,1.322,1.322,0,0,0,0,0,0,0
6,5,80%,1.32,1.32,0,1.32,1.32,1.32,0,0,0,0,0,0,0
6,5,90%,1.318,1.318,0,1.318,1.318,1.318,0,0,0,0,0,0,0
6,5,100%,1.317,1.317,0,1.317,1.317,1.317,0,0,0,0,0,0,0
6,5.5,0%,1.29,1.29,0,1.29,1.29,1.29,0,0,0,0,0,0,0
6,5.5,10%,1.288,1.288,0,1.288,1.288,1.288,0,0,0,0,0,0,0
6,5.5,20%,1.287,1.287,0,1.287,1.287,1.287,0,0,0,0,0,0,0
6,5.5,30%,1.285,1.285,0,1.285,1.285,1.285,0,0,0,0,0,0,0
6,5.5,40%,1.283,1.283,0,1.283,1.283,1.283,0,0,0,0,0,0,0
6,5.5,50%,1.281,1.281,0,1.281,1.281,1.281,0,0,0,0,0,0,0
6,5.5,60%,1.28,1.28,0,1.28,1.28,1.28,0,0,0,0,0,0,0
6,5.5,70%,1.278,1.278,0,1.278,1.278,1.278,0,0,0,0,0,0,0
6,5.5,80%,1.277,1.277,0,1.277,1.277,1.277,0,0,0,0,0,0,0
6,5.5,90%,1.275,1.275,0,1.275,1.275,1.275,0,0,0,0,0,0,0
6,5.5,100%,1.273,1.273,0,1.273,1.273,1.273,0,0,0,0,0,0,0
6,6,0%,1.247,1.247,0,1.247,1.247,1.247,0,0,0,0,0,0,0
6,6,10%,1.246,1.246,0,1.246,1.246,1.246,0,0,0,0,0,0,0
6,6,20%,1.244,1.244,0,1.244,1.244,1.244,0,0,0,0,0,0,0
6,6,30%,1.243,1.243,0,1.243,1.243,1.243,0,0,0,0,0,0,0
6,6,40%,1.241,1.241,0,1.241,1.241,1.241,0,0,0,0,0,0,0
6,6,50%,1.239,1.239,0,1.239,1.239,1.239,0,0,0,0,0,0,0
6,6,60%,1.238,1.238,0,1.238,1.238,1.238,0,0,0,0,0,0,0
6,6,70%,1.236,1.236,0,1.236,1.236,1.236,0,0,0,0,0,0,0
6,6,80%,1.235,1.235,0,1.235,1.235,1.235,0,0,0,0,0,0,0
6,6,90%,1.233,1.233,0,1.233,1.233,1.233,0,0,0,0,0,0,0
6,6,100%,1.232,1.232,0,1.232,1.232,1.232,0,0,0,0,0,0,0
6,6.5,0%,1.206,1.206,0,1.206,1.206,1.206,0,0,0,0,0,0,0
6,6.5,10%,1.205,1.205,0,1.205,1.205,1.205,0,0,0,0,0,0,0
6,6.5,20%,1.203,1.203,0,1.203,1.203,1.203,0,0,0,0,0,0,0
6,6.5,30%,1.202,1.202,0,1.202,1.202,1.202,0,0,0,0,0,0,0
6,6.5,40%,1.2,1.2,0,1.2,1.2,1.2,0,0,0,0,0,0,0
6,6.5,50%,1.199,1.199,0,1.199,1.199,1.199,0,0,0,0,0,0,0
6,6.5,60%,1.198,1.198,0,1.198,1.198,1.198,0,0,0,0,0,0,0
6,6.5,70%,1.196,1.196,0,1.196,1.196,1.196,0,0,0,0,0,0,0
6,6.5,80%,1.195,1.195,0,1.195,1.195,1.195,0,0,0,0,0,0,0
6,6.5,90%,1.193,1.193,0,1.193,1.193,1.193,0,0,0,0,0,0,0
6,6.5,100%,1.192,1.192,0,1.192,1.192,1.192,0,0,0,0,0,0,0
6,7,0%,1.167,1.167,0,1.167,1.167,1.167,0,0,0,0,0,0,0
6,7,10%,1.166,1.166,0,1.166,1.166,1.166,0,0,0,0,0,0,0
6,7,20%,1.164,1.164,0,1.164,1.164,1.164,0,0,0,0,0,0,0
6,7,30%,1.163,1.163,0,1.163,1.163,1.163,0,0,0,0,0,0,0
6,7,40%,1.162,1.162,0,1.162,1.162,1.162,0,0,0,0,0,0,0
6,7,50%,1.16,1.16,0,1.16,1.16,1.16,0,0,0,0,0,0,0
6,7,60%,1.159,1.159,0,1.159,1.159,1.159,0,0,0,0,0,0,0
6,7,70%,1.158,1.158,0,1.158,1.158,1.158,0,0,0,0,0,0,0
6,7,80%,1.156,1.156,0,1.156,1.156,1.156,0,0,0,0,0,0,0
6,7,90%,1.155,1.155,0,1.155,1.155,1.155,0,0,0,0,0,0,0
6,7,100%,1.154,1.154,0,1.154,1.154,1.154,0,0,0,0,0,0,0
6,7.5,0%,1.13,1.13,0,1.13,1.13,1.13,0,0,0,0,0,0,0
6,7.5,10%,1.128,1.128,0,1.128,1.128,1.128,0,0,0,0,0,0,0
6,7.5,20%,1.127,1.127,0,1.127,1.127,1.127,0,0,0,0,0,0,0
6,7.5,30%,1.126,1.126,0,1.126,1.126,1.126,0,0,0,0,0,0,0
6,7.5,40%,1.125,1.125,0,1.125,1.125,1.125,0,0,0,0,0,0,0
6,7.5,50%,1.123,1.123,0,1.123,1.123,1.123,0,0,0,0,0,0,0
6,7.5,60%,1.122,1.122,0,1.122,1.122,1.122,0,0,0,0,0,0,0
6,7.5,70%,1.121,1.121,0,1.121,1.121,1.121,0,0,0,0,0,0,0
6,7.5,80%,1.12,1.12,0,1.12,1.12,1.12,0,0,0,0,0,0,0
6,7.5,90%,1.118,1.118,0,1.118,1.118,1.118,0,0,0,0,0,0,0
6,7.5,100%,1.117,1.117,0,1.117,1.117,1.117,0,0,0,0,0,0,0
6,8,0%,1.094,1.094,0,1.094,1.094,1.094,0,0,0,0,0,0,0
6,8,10%,1.093,1.093,0,1.093,1.093,1.093,0,0,0,0,0,0,0
6,8,20%,1.092,1.092,0,1.092,1.092,1.092,0,0,0,0,0,0,0
6,8,30%,1.09,1.09,0,1.09,1.09,1.09,0,0,0,0,0,0,0
6,8,40%,1.089,1.089,0,1.089,1.089,1.089,0,0,0,0,0,0,0
6,8,50%,1.088,1.088,0,1.088,1.088,1.088,0,0,0,0,0,0,0
6,8,60%,1.087,1.087,0,1.087,1.087,1.087,0,0,0,0,0,0,0
6,8,70%,1.086,1.086,0,1.086,1.086,1.086,0,0,0,0,0,0,0
6,8,80%,1.084,1.084,0,1.084,1.084,1.084,0,0,0,0,0,0,0
6,8,90%,1.083,1.083,0,1.083,1.083,1.083,0,0,0,0,0,0,0
6,8,100%,1.082,1.082,0,1.082,1.082,1.082,0,0,0,0,0,0,0
6,8.5,0%,1.06,1.06,0,1.06,1.06,1.06,0,0,0,0,0,0,0
6,8.5,10%,1.059,1.059,0,1.059,1.059,1.059,0,0,0,0,0,0,0
6,8.5,20%,1.058,1.058,0,1.058,1.058,1.058,0,0,0,0,0,0,0
6,8.5,30%,1.057,1.057,0,1.057,1.057,1.057,0,0,0,0,0,0,0
6,8.5,40%,1.055,1.055,0,1.055,1.055,1.055,0,0,0,0,0,0,0
6,8.5,50%,1.054,1.054,0,1.054,1.054,1.054,0,0,0,0,0,0,0
6,8.5,60%,1.053,1.053,0,1.053,1.053,1.053,0,0,0,0,0,0,0
6,8.5,70%,"1,052",1052,0,1052,1052,1052,0,0,0,0,0,0,0
6,8.5,80%,1.051,1.051,0,1.051,1.051,1.051,0,0,0,0,0,0,0
6,8.5,90%,1.05,1.05,0,1.05,1.05,1.05,0,0,0,0,0,0,0
6,8.5,100%,1.049,1.049,0,1.049,1.049,1.049,0,0,0,0,0,0,0
6,9,0%,1.027,1.027,0,1.027,1.027,1.027,0,0,0,0,0,0,0
6,9,10%,1.026,1.026,0,1.026,1.026,1.026,0,0,0,0,0,0,0
6,9,20%,1.025,1.025,0,1.025,1.025,1.025,0,0,0,0,0,0,0
6,9,30%,1.024,1.024,0,1.024,1.024,1.024,0,0,0,0,0,0,0
6,9,40%,1.023,1.023,0,1.023,1.023,1.023,0,0,0,0,0,0,0
6,9,50%,1.022,1.022,0,1.022,1.022,1.022,0,0,0,0,0,0,0
6,9,60%,1.021,1.021,0,1.021,1.021,1.021,0,0,0,0,0,0,0
6,9,70%,1.02,1.02,0,1.02,1.02,1.02,0,0,0,0,0,0,0
6,9,80%,1.019,1.019,0,1.019,1.019,1.019,0,0,0,0,0,0,0
6,9,90%,1.018,1.018,0,1.018,1.018,1.018,0,0,0,0,0,0,0
6,9,100%,1.017,1.017,0,1.017,1.017,1.017,0,0,0,0,0,0,0
6,9.5,0%,0.997,0.997,0,0.997,0.997,0.997,0,0,0,0,0,0,0
6,9.5,10%,0.996,0.996,0,0.996,0.996,0.996,0,0,0,0,0,0,0
6,9.5,20%,0.995,0.995,0,0.995,0.995,0.995,0,0,0,0,0,0,0
6,9.5,30%,0.994,0.994,0,0.994,0.994,0.994,0,0,0,0,0,0,0
6,9.5,40%,0.993,0.993,0,0.993,0.993,0.993,0,0,0,0,0,0,0
6,9.5,50%,0.992,0.992,0,0.992,0.992,0.992,0,0,0,0,0,0,0
6,9.5,60%,0.991,0.991,0,0.991,0.991,0.991,0,0,0,0,0,0,0
6,9.5,70%,0.99,0.99,0,0.99,0.99,0.99,0,0,0,0,0,0,0
6,9.5,80%,0.989,0.989,0,0.989,0.989,0.989,0,0,0,0,0,0,0
6,9.5,90%,0.988,0.988,0,0.988,0.988,0.988,0,0,0,0,0,0,0
6,9.5,100%,0.987,0.987,0,0.987,0.987,0.987,0,0,0,0,0,0,0
6,10,0%,0.967,0.967,0,0.967,0.967,0.967,0,0,0,0,0,0,0
6,10,10%,0.966,0.966,0,0.966,0.966,0.966,0,0,0,0,0,0,0
6,10,20%,0.965,0.965,0,0.965,0.965,0.965,0,0,0,0,0,0,0
6,10,30%,0.964,0.964,0,0.964,0.964,0.964,0,0,0,0,0,0,0
6,10,40%,0.963,0.963,0,0.963,0.963,0.963,0,0,0,0,0,0,0
6,10,50%,0.962,0.962,0,0.962,0.962,0.962,0,0,0,0,0,0,0
6,10,60%,0.961,0.961,0,0.961,0.961,0.961,0,0,0,0,0,0,0
6,10,70%,0.96,0.96,0,0.96,0.96,0.96,0,0,0,0,0,0,0
6,10,80%,0.96,0.96,0,0.96,0.96,0.96,0,0,0,0,0,0,0
6,10,90%,0.959,0.959,0,0.959,0.959,0.959,0,0,0,0,0,0,0
6,10,100%,0.958,0.958,0,0.958,0.958,0.958,0,0,0,0,0,0,0
7,0,0%,1.879,1.879,0,1.879,0,0,1.879,0,0,0,0,0,0
7,0,10%,1.806,1.806,0,1.806,0,0,1.806,0,0,0,0,0,0
7,0,20%,1.739,1.739,0,1.739,0,0,1.739,0,0,0,0,0,0
7,0,30%,1.676,1.676,0,1.676,0,0,1.676,0,0,0,0,0,0
7,0,40%,1.618,1.618,0,1.618,0,0,1.618,0,0,0,0,0,0
7,0,50%,1.564,1.564,0,1.564,0,0,1.564,0,0,0,0,0,0
7,0,60%,1.513,1.513,0,1.513,0,0,1.513,0,0,0,0,0,0
7,0,70%,1.466,1.466,0,1.466,0,0,1.466,0,0,0,0,0,0
